supplier,category,collection,code,item_name,finish,price,currency,page,confidence,review_notes
Yale,Rim Locks,KRATOS Lockable Knob Series,KRT-LKNB 3B (RGM/RG),"KRATOS Lockable Knob, 3 Deadbolts",Rose Gold Matt and Rose Gold,5720,INR,31,HIGH,Source prints one code with a placeholder ('(XX)'/'(YY)') substituted by a finish-column code; substituted code/finish reconstructed here from the printed legend.
Yale,Rim Locks,KRATOS Series,KRT-LB-TT (SSM/BN),"KRATOS Tribolt, 2 Deadbolts and 1 Latch Bolt, Thumbturn",Satin Steel Matt and Black Nickel,4640,INR,31,HIGH,Source prints one code with a placeholder ('(XX)'/'(YY)') substituted by a finish-column code; substituted code/finish reconstructed here from the printed legend.
Yale,Rim Locks,KRATOS Series,KRT-LB-TT (ABM/BN),"KRATOS Tribolt, 2 Deadbolts and 1 Latch Bolt, Thumbturn",Antique Brass Matt and Black Nickel,4880,INR,31,HIGH,Source prints one code with a placeholder ('(XX)'/'(YY)') substituted by a finish-column code; substituted code/finish reconstructed here from the printed legend.
Yale,Rim Locks,KRATOS Series,KRT-LB-TT (BM/BN),"KRATOS Tribolt, 2 Deadbolts and 1 Latch Bolt, Thumbturn",Black Matt and Black Nickel,5100,INR,31,HIGH,Source prints one code with a placeholder ('(XX)'/'(YY)') substituted by a finish-column code; substituted code/finish reconstructed here from the printed legend.
Yale,Rim Locks,KRATOS Series,KRT-LB-TT (BM/RG),"KRATOS Tribolt, 2 Deadbolts and 1 Latch Bolt, Thumbturn",Black Matt and Rose Gold,5100,INR,31,HIGH,Source prints one code with a placeholder ('(XX)'/'(YY)') substituted by a finish-column code; substituted code/finish reconstructed here from the printed legend.
Yale,Rim Locks,KRATOS Series,KRT-LB-TT (RGM/RG),"KRATOS Tribolt, 2 Deadbolts and 1 Latch Bolt, Thumbturn",Rose Gold Matt and Rose Gold,5100,INR,31,HIGH,Source prints one code with a placeholder ('(XX)'/'(YY)') substituted by a finish-column code; substituted code/finish reconstructed here from the printed legend.
Yale,Rim Locks,KRATOS Series,KRT-3B-TT (SSM/BN),"KRATOS Tribolt, 3 Deadbolts, Thumbturn",Satin Steel Matt and Black Nickel,4640,INR,31,HIGH,Source prints one code with a placeholder ('(XX)'/'(YY)') substituted by a finish-column code; substituted code/finish reconstructed here from the printed legend.
Yale,Rim Locks,KRATOS Series,KRT-3B-TT (ABM/BN),"KRATOS Tribolt, 3 Deadbolts, Thumbturn",Antique Brass Matt and Black Nickel,4880,INR,31,HIGH,Source prints one code with a placeholder ('(XX)'/'(YY)') substituted by a finish-column code; substituted code/finish reconstructed here from the printed legend.
Yale,Rim Locks,KRATOS Series,KRT-3B-TT (BM/BN),"KRATOS Tribolt, 3 Deadbolts, Thumbturn",Black Matt and Black Nickel,5100,INR,31,HIGH,Source prints one code with a placeholder ('(XX)'/'(YY)') substituted by a finish-column code; substituted code/finish reconstructed here from the printed legend.
Yale,Rim Locks,KRATOS Series,KRT-3B-TT (BM/RG),"KRATOS Tribolt, 3 Deadbolts, Thumbturn",Black Matt and Rose Gold,5100,INR,31,HIGH,Source prints one code with a placeholder ('(XX)'/'(YY)') substituted by a finish-column code; substituted code/finish reconstructed here from the printed legend.
Yale,Rim Locks,KRATOS Series,KRT-3B-TT (RGM/RG),"KRATOS Tribolt, 3 Deadbolts, Thumbturn",Rose Gold Matt and Rose Gold,5100,INR,31,HIGH,Source prints one code with a placeholder ('(XX)'/'(YY)') substituted by a finish-column code; substituted code/finish reconstructed here from the printed legend.
Yale,Rim Locks,KRATOS Series,KRT-3B-DC (SSM/BN),"KRATOS Tribolt, 3 Deadbolts, Double Cylinder",Satin Steel Matt and Black Nickel,4640,INR,31,HIGH,Source prints one code with a placeholder ('(XX)'/'(YY)') substituted by a finish-column code; substituted code/finish reconstructed here from the printed legend.
Yale,Rim Locks,KRATOS Series,KRT-3B-DC (ABM/BN),"KRATOS Tribolt, 3 Deadbolts, Double Cylinder",Antique Brass Matt and Black Nickel,4880,INR,31,HIGH,Source prints one code with a placeholder ('(XX)'/'(YY)') substituted by a finish-column code; substituted code/finish reconstructed here from the printed legend.
Yale,Rim Locks,KRATOS Series,KRT-3B-DC (BM/BN),"KRATOS Tribolt, 3 Deadbolts, Double Cylinder",Black Matt and Black Nickel,5100,INR,31,HIGH,Source prints one code with a placeholder ('(XX)'/'(YY)') substituted by a finish-column code; substituted code/finish reconstructed here from the printed legend.
Yale,Rim Locks,KRATOS Series,KRT-3B-DC (BM/RG),"KRATOS Tribolt, 3 Deadbolts, Double Cylinder",Black Matt and Rose Gold,5100,INR,31,HIGH,Source prints one code with a placeholder ('(XX)'/'(YY)') substituted by a finish-column code; substituted code/finish reconstructed here from the printed legend.
Yale,Rim Locks,KRATOS Series,KRT-3B-DC (RGM/RG),"KRATOS Tribolt, 3 Deadbolts, Double Cylinder",Rose Gold Matt and Rose Gold,5100,INR,31,HIGH,Source prints one code with a placeholder ('(XX)'/'(YY)') substituted by a finish-column code; substituted code/finish reconstructed here from the printed legend.
Yale,Rim Locks,Cinco CBD Series,CBD-500(SIL)-TT,"Cinco Rim Lock with 5 Dead Bolt, Single Cylinder & Thumbturn",Silver Colour Coated,9080,INR,32,HIGH,Source prints one code with a placeholder ('(XX)'/'(YY)') substituted by a finish-column code; substituted code/finish reconstructed here from the printed legend.
Yale,Rim Locks,Cinco CBD Series,CBD-500(AB)-TT,"Cinco Rim Lock with 5 Dead Bolt, Single Cylinder & Thumbturn",Antique Brass,9100,INR,32,HIGH,Source prints one code with a placeholder ('(XX)'/'(YY)') substituted by a finish-column code; substituted code/finish reconstructed here from the printed legend.
Yale,Rim Locks,Cinco CBD Series,CBD-500(BLK+RG)-TT,"Cinco Rim Lock with 5 Dead Bolt, Single Cylinder & Thumbturn",Black Body and Receptacle with Rose Gold Knob,9080,INR,32,HIGH,Source prints one code with a placeholder ('(XX)'/'(YY)') substituted by a finish-column code; substituted code/finish reconstructed here from the printed legend.
Yale,Rim Locks,Cinco CBD Series,CBD-500(RGL)-TT,"Cinco Rim Lock with 5 Dead Bolt, Single Cylinder & Thumbturn",Rose Gold,9080,INR,32,HIGH,Source prints one code with a placeholder ('(XX)'/'(YY)') substituted by a finish-column code; substituted code/finish reconstructed here from the printed legend.
Yale,Rim Locks,Cinco CBD Series,CBD-500(SIL)-DC,"Cinco Rim Lock with 5 Dead Bolt, Double Cylinder",Silver Colour Coated,9540,INR,32,HIGH,Source prints one code with a placeholder ('(XX)'/'(YY)') substituted by a finish-column code; substituted code/finish reconstructed here from the printed legend.
Yale,Rim Locks,Cinco CBD Series,CBD-500(AB)-DC,"Cinco Rim Lock with 5 Dead Bolt, Double Cylinder",Antique Brass,9540,INR,32,HIGH,Source prints one code with a placeholder ('(XX)'/'(YY)') substituted by a finish-column code; substituted code/finish reconstructed here from the printed legend.
Yale,Rim Locks,Cinco CBR Series,CBR-500(SIL)-TT,"Cinco Rim Lock with 4 Dead Bolt, Single Cylinder and Thumbturn",Silver Colour Coated,8620,INR,32,HIGH,Source prints one code with a placeholder ('(XX)'/'(YY)') substituted by a finish-column code; substituted code/finish reconstructed here from the printed legend.
Yale,Rim Locks,Cinco CBR Series,CBR-500(AB)-TT,"Cinco Rim Lock with 4 Dead Bolt, Single Cylinder and Thumbturn",Antique Brass,8620,INR,32,HIGH,Source prints one code with a placeholder ('(XX)'/'(YY)') substituted by a finish-column code; substituted code/finish reconstructed here from the printed legend.
Yale,Rim Locks,Cinco CBR Series,CBR-500(BLK+RG)-TT,"Cinco Rim Lock with 4 Dead Bolt, Single Cylinder and Thumbturn",Black Body and Receptacle with Rose Gold Knob,8620,INR,32,HIGH,Source prints one code with a placeholder ('(XX)'/'(YY)') substituted by a finish-column code; substituted code/finish reconstructed here from the printed legend.
Yale,Rim Locks,Cinco CBR Series,CBR-500(RGL)-TT,"Cinco Rim Lock with 4 Dead Bolt, Single Cylinder and Thumbturn",Rose Gold,8620,INR,32,HIGH,Source prints one code with a placeholder ('(XX)'/'(YY)') substituted by a finish-column code; substituted code/finish reconstructed here from the printed legend.
Yale,Rim Locks,Cinco Vertibolt Guard,CVB-500(SIL)-TT,"Cinco Vertibolt Guard Series, Single Cylinder Thumbturn",Silver Colour Coated,6000,INR,32,HIGH,Source prints one code with a placeholder ('(XX)'/'(YY)') substituted by a finish-column code; substituted code/finish reconstructed here from the printed legend.
Yale,Rim Locks,Cinco Vertibolt Guard,CVB-500(AB)-TT,"Cinco Vertibolt Guard Series, Single Cylinder Thumbturn",Antique Brass,6000,INR,32,HIGH,Source prints one code with a placeholder ('(XX)'/'(YY)') substituted by a finish-column code; substituted code/finish reconstructed here from the printed legend.
Yale,Rim Locks,Cinco Vertibolt Guard,CVB-500(BM)-TT,"Cinco Vertibolt Guard Series, Single Cylinder Thumbturn",Black Matt,6280,INR,32,HIGH,Source prints one code with a placeholder ('(XX)'/'(YY)') substituted by a finish-column code; substituted code/finish reconstructed here from the printed legend.
Yale,Rim Locks,Cinco Vertibolt Guard,CVB-500(BLK+RG)-TT,"Cinco Vertibolt Guard Series, Single Cylinder Thumbturn",Black Body and Receptacle with Rose Gold Knob,6280,INR,32,HIGH,Source prints one code with a placeholder ('(XX)'/'(YY)') substituted by a finish-column code; substituted code/finish reconstructed here from the printed legend.
Yale,Rim Locks,Cinco Vertibolt Guard,CVB-500(RGL)-TT,"Cinco Vertibolt Guard Series, Single Cylinder Thumbturn",Rose Gold,6280,INR,32,HIGH,Source prints one code with a placeholder ('(XX)'/'(YY)') substituted by a finish-column code; substituted code/finish reconstructed here from the printed legend.
Yale,Rim Locks,Cinco Vertibolt Guard,CVB-500(SIL)-DC,"Cinco Vertibolt Guard Series, Double Cylinder",Silver Colour Coated,6140,INR,32,HIGH,Source prints one code with a placeholder ('(XX)'/'(YY)') substituted by a finish-column code; substituted code/finish reconstructed here from the printed legend.
Yale,Rim Locks,Cinco Vertibolt Guard,CVB-500(AB)-DC,"Cinco Vertibolt Guard Series, Double Cylinder",Antique Brass,6140,INR,32,HIGH,Source prints one code with a placeholder ('(XX)'/'(YY)') substituted by a finish-column code; substituted code/finish reconstructed here from the printed legend.
Yale,Rim Locks,Cinco Vertibolt Guard,CVB-500(BM)-DC,"Cinco Vertibolt Guard Series, Double Cylinder",Black Matt,6420,INR,32,HIGH,Source prints one code with a placeholder ('(XX)'/'(YY)') substituted by a finish-column code; substituted code/finish reconstructed here from the printed legend.
Yale,Rim Locks,Vertical Bolt Series,VB 200 TTDK (SIL),"Vertibolt Series, Single Cylinder Thumbturn, Suitable for double door",Silver Colour Coated,4080,INR,32,HIGH,Source prints one code with a placeholder ('(XX)'/'(YY)') substituted by a finish-column code; substituted code/finish reconstructed here from the printed legend.
Yale,Rim Locks,Vertical Bolt Series,VB 200 TTDK (AB),"Vertibolt Series, Single Cylinder Thumbturn, Suitable for double door",Antique Brass,4360,INR,32,HIGH,Source prints one code with a placeholder ('(XX)'/'(YY)') substituted by a finish-column code; substituted code/finish reconstructed here from the printed legend.
Yale,Rim Locks,Vertical Bolt Series,VBKA 200 TTDK (SIL),"Vertibolt Series, Single Cylinder Thumbturn (Keyed Alike)",Silver Colour Coated,8120,INR,32,HIGH,Source prints one code with a placeholder ('(XX)'/'(YY)') substituted by a finish-column code; substituted code/finish reconstructed here from the printed legend.
Yale,Rim Locks,Vertical Bolt Series,VBKA 200 TTDK (AB),"Vertibolt Series, Single Cylinder Thumbturn (Keyed Alike)",Antique Brass,8740,INR,32,HIGH,Source prints one code with a placeholder ('(XX)'/'(YY)') substituted by a finish-column code; substituted code/finish reconstructed here from the printed legend.
Yale,Rim Locks,Vertical Bolt Series,VB 200 DCDK (SIL),"Vertibolt Series, Double Cylinder, Suitable for double door",Silver Colour Coated,4540,INR,32,HIGH,Source prints one code with a placeholder ('(XX)'/'(YY)') substituted by a finish-column code; substituted code/finish reconstructed here from the printed legend.
Yale,Rim Locks,Vertical Bolt Series,VB 200 DCDK (AB),"Vertibolt Series, Double Cylinder, Suitable for double door",Antique Brass,4680,INR,32,HIGH,Source prints one code with a placeholder ('(XX)'/'(YY)') substituted by a finish-column code; substituted code/finish reconstructed here from the printed legend.
Yale,Rim Locks,Vertical Bolt Series,VBKA 200 DCDK (SIL),"Vertibolt Series, Double Cylinder (Keyed Alike)",Silver Colour Coated,9080,INR,32,HIGH,Source prints one code with a placeholder ('(XX)'/'(YY)') substituted by a finish-column code; substituted code/finish reconstructed here from the printed legend.
Yale,Rim Locks,Vertical Bolt Series,VBKA 200 DCDK (AB),"Vertibolt Series, Double Cylinder (Keyed Alike)",Antique Brass,9360,INR,32,HIGH,Source prints one code with a placeholder ('(XX)'/'(YY)') substituted by a finish-column code; substituted code/finish reconstructed here from the printed legend.
Yale,Rim Locks,YE Series,YE-MDL-3B-DC-DK-IN,Rim Lock with Latch & Deadbolt - 2 Deadbolts + 1 Latch Bolt,Ivory,2900,INR,32,HIGH,
Yale,Rim Locks,YE Series,YE-MDL-3B-TT-DK-IN,Rim Lock with Latch & Deadbolt - 3 Deadbolts,Ivory,2540,INR,32,HIGH,
Yale,Rim Locks,YE Series,YE-MDL-LB-TT-DK-IN,Rim Lock with Latch & Deadbolt - 3 Deadbolts,Ivory,2600,INR,32,HIGH,
Yale,Rim Locks,YE Series,YE-NL-LB-TT-DK-IN,Rim Lock with Latch & Deadbolt - 1 Deadbolt + 1 Latch,Ivory,2080,INR,32,HIGH,
Yale,Rim Locks,R600 Series,R600 TT DK (SIL),"Rim Lock with Latch & Deadbolt, Thumbturn",Silver Colour Coated,3120,INR,32,HIGH,Source prints one code with a placeholder ('(XX)'/'(YY)') substituted by a finish-column code; substituted code/finish reconstructed here from the printed legend.
Yale,Rim Locks,R600 Series,R600 TT DK (AB),"Rim Lock with Latch & Deadbolt, Thumbturn",Antique Brass,3240,INR,32,HIGH,Source prints one code with a placeholder ('(XX)'/'(YY)') substituted by a finish-column code; substituted code/finish reconstructed here from the printed legend.
Yale,Rim Locks,R600 Series,R600 TT DK (BLK+AB),"Rim Lock with Latch & Deadbolt, Thumbturn",Black Body & Receptacle with AB-Matt Knob & Bolts,3120,INR,32,HIGH,Source prints one code with a placeholder ('(XX)'/'(YY)') substituted by a finish-column code; substituted code/finish reconstructed here from the printed legend.
Yale,Rim Locks,R600 Series,R600 TT DK (BLK+RG),"Rim Lock with Latch & Deadbolt, Thumbturn",Black Body and Receptacle with Rose Gold Knob,3420,INR,32,HIGH,Source prints one code with a placeholder ('(XX)'/'(YY)') substituted by a finish-column code; substituted code/finish reconstructed here from the printed legend.
Yale,Rim Locks,R300 Rim Lock Series,R300 3B TT,R300 Tribolt with Thumbturn,Standard,2460,INR,33,HIGH,
Yale,Rim Locks,R300 Rim Lock Series,R300 3B-TT AB,R300 Tribolt with Thumbturn,Antique Brass,2620,INR,33,HIGH,
Yale,Rim Locks,R300 Rim Lock Series,R300 DB TT,R300 Deadbolt with Thumbturn,Standard,1840,INR,33,HIGH,
Yale,Rim Locks,R300 Rim Lock Series,R300 DB TT AB,R300 Deadbolt with Thumbturn,Antique Brass,1980,INR,33,HIGH,
Yale,Rim Locks,RL1000A Rim Lock Series,RL1000A LB TT (P),"RL1000A Latch Bolt - Tribolt with Latch, Thumbturn",Painted,3780,INR,33,HIGH,Source prints one code with a placeholder ('(XX)'/'(YY)') substituted by a finish-column code; substituted code/finish reconstructed here from the printed legend.
Yale,Rim Locks,RL1000A Rim Lock Series,RL1000A LB TT (AB),"RL1000A Latch Bolt - Tribolt with Latch, Thumbturn",Antique Brass,4400,INR,33,HIGH,Source prints one code with a placeholder ('(XX)'/'(YY)') substituted by a finish-column code; substituted code/finish reconstructed here from the printed legend.
Yale,Rim Locks,RL1000A Rim Lock Series,RL1000A LB TT (BLK+RG),"RL1000A Latch Bolt - Tribolt with Latch, Thumbturn",Black Body and Receptacle with Rose Gold Matt Knob & Bolts,4120,INR,33,HIGH,Source prints one code with a placeholder ('(XX)'/'(YY)') substituted by a finish-column code; substituted code/finish reconstructed here from the printed legend.
Yale,Rim Locks,RL1000A Rim Lock Series,RL1000A 3B TT-AB,RL1000A Tribolt with Thumbturn,Antique Brass,4020,INR,33,HIGH,
Yale,Rim Locks,RL1000A Rim Lock Series,RL1000A 3B DC-AB,"RL1000A Tribolt with Thumbturn, Double Cylinder",Antique Brass,4140,INR,33,HIGH,
Yale,Electric Rim Lock,Electric Rim Lock,YEL-200 MB,"Electric Rim Lock, Roller Latch, Reversible Bolt, Additional Night & Free Mode, Matt Black Finish",Matt Black,4150,INR,33,HIGH,
Yale,Electric Rim Lock,Electric Rim Lock,YEL-200 SN,"Electric Rim Lock, Roller Latch, Reversible Bolt, Additional Night & Free Mode, SN Finish",Satin Nickel,4430,INR,33,HIGH,
Yale,Electric Rim Lock,Electric Rim Lock,YEL-200TNSFR,Transformer for Electric RIM Lock (YEL series),Standard,1765,INR,33,HIGH,
Yale,Electric Rim Lock,Electric Rim Lock,E7AE-64035R11 51,Fail Secure Electric Strike with SS Faceplate with Hold Open Function and Mechanical e-lever,Standard,2915,INR,33,HIGH,
Yale,Cylindrical Locksets,CA 5120 Series,CA5127 US32D 60/70BS,CA 5120 Series (60/70mm Backset) - Entrance,Satin Steel,1560,INR,34,HIGH,
Yale,Cylindrical Locksets,CA 5120 Series,CA5127 US5 60/70BS,CA 5120 Series (60/70mm Backset) - Entrance,Antique Brass,1860,INR,34,HIGH,
Yale,Cylindrical Locksets,CA 5120 Series,CA5127 US19 60/70BS,CA 5120 Series (60/70mm Backset) - Entrance,Black Matt,1840,INR,34,HIGH,
Yale,Cylindrical Locksets,CA 5120 Series,CA5122 US32D 60/70BS,CA 5120 Series (60/70mm Backset) - Bathroom,Satin Steel,1440,INR,34,HIGH,
Yale,Cylindrical Locksets,CA 5120 Series,CA5122 US5 60/70BS,CA 5120 Series (60/70mm Backset) - Bathroom,Antique Brass,1670,INR,34,HIGH,
Yale,Cylindrical Locksets,CA 5120 Series,CA5122 US19 60/70BS,CA 5120 Series (60/70mm Backset) - Bathroom,Black Matt,1630,INR,34,HIGH,
Yale,Cylindrical Locksets,CN 5120 Series,CN5127 US32D 60/70BS,CN 5120 Series (60/70mm Backset) - Entrance,Satin Steel,1550,INR,34,HIGH,
Yale,Cylindrical Locksets,CN 5120 Series,CN5122 US32D 60/70BS,CN 5120 Series (60/70mm Backset) - Bathroom,Satin Steel,1420,INR,34,HIGH,
